2025-10-20 19:57:54.262 | info     |          Device | Opening user mode device driver (tt_cluster.cpp:203)
2025-10-20 19:58:00.558 | debug    |           Metal | RISC (x=25,y=21) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.559 | debug    |           Metal | RISC (x=25,y=21) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.559 | debug    |           Metal | RISC (x=25,y=21) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.559 | debug    |           Metal | RISC (x=25,y=21) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.560 | debug    |           Metal | RISC (x=18,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.560 | debug    |           Metal | RISC (x=18,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.560 | debug    |           Metal | RISC (x=18,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.560 | debug    |           Metal | RISC (x=18,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.561 | debug    |           Metal | RISC (x=18,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.562 | debug    |           Metal | RISC (x=19,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.562 | debug    |           Metal | RISC (x=19,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.562 | debug    |           Metal | RISC (x=19,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.562 | debug    |           Metal | RISC (x=19,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.562 | debug    |           Metal | RISC (x=19,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.563 | debug    |           Metal | RISC (x=20,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.563 | debug    |           Metal | RISC (x=20,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.564 | debug    |           Metal | RISC (x=20,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.564 | debug    |           Metal | RISC (x=20,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.564 | debug    |           Metal | RISC (x=20,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.565 | debug    |           Metal | RISC (x=21,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.565 | debug    |           Metal | RISC (x=21,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.565 | debug    |           Metal | RISC (x=21,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.565 | debug    |           Metal | RISC (x=21,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.566 | debug    |           Metal | RISC (x=21,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.567 | debug    |           Metal | RISC (x=22,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.567 | debug    |           Metal | RISC (x=22,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.567 | debug    |           Metal | RISC (x=22,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.567 | debug    |           Metal | RISC (x=22,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.567 | debug    |           Metal | RISC (x=22,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.568 | debug    |           Metal | RISC (x=23,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.568 | debug    |           Metal | RISC (x=23,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.569 | debug    |           Metal | RISC (x=23,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.569 | debug    |           Metal | RISC (x=23,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.569 | debug    |           Metal | RISC (x=23,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.570 | debug    |           Metal | RISC (x=24,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.570 | debug    |           Metal | RISC (x=24,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.570 | debug    |           Metal | RISC (x=24,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.570 | debug    |           Metal | RISC (x=24,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.571 | debug    |           Metal | RISC (x=24,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.572 | debug    |           Metal | RISC (x=25,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.572 | debug    |           Metal | RISC (x=25,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.572 | debug    |           Metal | RISC (x=25,y=22) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.572 | debug    |           Metal | RISC (x=25,y=22) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.572 | debug    |           Metal | RISC (x=25,y=22) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.573 | debug    |           Metal | RISC (x=18,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.574 | debug    |           Metal | RISC (x=18,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.574 | debug    |           Metal | RISC (x=18,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.574 | debug    |           Metal | RISC (x=18,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.574 | debug    |           Metal | RISC (x=18,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.575 | debug    |           Metal | RISC (x=19,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.575 | debug    |           Metal | RISC (x=19,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.575 | debug    |           Metal | RISC (x=19,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.576 | debug    |           Metal | RISC (x=19,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.576 | debug    |           Metal | RISC (x=19,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.577 | debug    |           Metal | RISC (x=20,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.577 | debug    |           Metal | RISC (x=20,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.577 | debug    |           Metal | RISC (x=20,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.577 | debug    |           Metal | RISC (x=20,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.577 | debug    |           Metal | RISC (x=20,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.578 | debug    |           Metal | RISC (x=21,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.579 | debug    |           Metal | RISC (x=21,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.579 | debug    |           Metal | RISC (x=21,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.579 | debug    |           Metal | RISC (x=21,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.579 | debug    |           Metal | RISC (x=21,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.580 | debug    |           Metal | RISC (x=22,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.580 | debug    |           Metal | RISC (x=22,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.580 | debug    |           Metal | RISC (x=22,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.581 | debug    |           Metal | RISC (x=22,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.581 | debug    |           Metal | RISC (x=22,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.582 | debug    |           Metal | RISC (x=23,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.582 | debug    |           Metal | RISC (x=23,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.582 | debug    |           Metal | RISC (x=23,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.582 | debug    |           Metal | RISC (x=23,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.582 | debug    |           Metal | RISC (x=23,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.584 | debug    |           Metal | RISC (x=24,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.584 | debug    |           Metal | RISC (x=24,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.584 | debug    |           Metal | RISC (x=24,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.584 | debug    |           Metal | RISC (x=24,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.584 | debug    |           Metal | RISC (x=24,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.585 | debug    |           Metal | RISC (x=25,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.585 | debug    |           Metal | RISC (x=25,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.585 | debug    |           Metal | RISC (x=25,y=23) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.586 | debug    |           Metal | RISC (x=25,y=23) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.586 | debug    |           Metal | RISC (x=25,y=23) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.587 | debug    |           Metal | RISC (x=18,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.587 | debug    |           Metal | RISC (x=18,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.587 | debug    |           Metal | RISC (x=18,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.587 | debug    |           Metal | RISC (x=18,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.587 | debug    |           Metal | RISC (x=18,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.589 | debug    |           Metal | RISC (x=19,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.589 | debug    |           Metal | RISC (x=19,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.589 | debug    |           Metal | RISC (x=19,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.589 | debug    |           Metal | RISC (x=19,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.589 | debug    |           Metal | RISC (x=19,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.590 | debug    |           Metal | RISC (x=20,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.590 | debug    |           Metal | RISC (x=20,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.590 | debug    |           Metal | RISC (x=20,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.591 | debug    |           Metal | RISC (x=20,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.591 | debug    |           Metal | RISC (x=20,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.592 | debug    |           Metal | RISC (x=21,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.592 | debug    |           Metal | RISC (x=21,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.592 | debug    |           Metal | RISC (x=21,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.592 | debug    |           Metal | RISC (x=21,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.592 | debug    |           Metal | RISC (x=21,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.594 | debug    |           Metal | RISC (x=22,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.594 | debug    |           Metal | RISC (x=22,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.594 | debug    |           Metal | RISC (x=22,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.594 | debug    |           Metal | RISC (x=22,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.594 | debug    |           Metal | RISC (x=22,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.595 | debug    |           Metal | RISC (x=23,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.595 | debug    |           Metal | RISC (x=23,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//ncrisc/ncrisc.elf binary size: 1404 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.596 | debug    |           Metal | RISC (x=23,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc0/trisc0.elf binary size: 936 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.596 | debug    |           Metal | RISC (x=23,y=24) DM1 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc1/trisc1.elf binary size: 524 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.596 | debug    |           Metal | RISC (x=23,y=24) DM2 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//trisc2/trisc2.elf binary size: 892 in bytes (metal_context.cpp:950)
2025-10-20 19:58:00.597 | debug    |           Metal | RISC (x=24,y=24) DM0 fw /home/jameszianxu/.cache/tt-metal-cache/4eff6bc65a/2253505854/firmware//brisc/brisc.elf binary size: 3848 in bytes (metal_context.cpp:950)
